questionId,category,state,question,optionA,optionB,optionC,optionD,correctAnswer
NH-016,cellPhone,NH,"What are the penalties for cell phone violations in New Hampshire?","Violations result in a flat 25 dollar fine for all offenses","100 dollars first offense then 250 second then 500 third","Violations result in a flat 50 dollar fine for all offenses","First offense results in a written warning with no fine",B
NH-024,duiStateLaws,NH,"What is New Hampshire implied consent law?","Implied consent refers to consenting to vehicle searches during stops","Driving constitutes consent to chemical testing for impairment","Implied consent only applies to field sobriety tests during stops","Implied consent applies only to blood tests and not breath testing",B
NC-024,duiStateLaws,NC,"What is North Carolina implied consent law?","Implied consent refers to consenting to vehicle searches during stops","Driving constitutes consent to chemical testing for impairment","Implied consent only applies to field sobriety tests during stops","Implied consent applies only to blood tests and not breath testing",B
OK-006,gdlLicensing,OK,"How many passengers can an Oklahoma intermediate driver carry?","No passenger limits apply once the intermediate license is issued","1 passenger for first 6 months unless they are family members","A maximum of 2 passengers of any age may ride during period","Only immediate family members may ride for the entire period",B
OK-038,stateUnique,OK,"What should Oklahoma drivers watch for in rural areas?","Nothing special distinguishes rural Oklahoma roads from other roads","Oil field equipment and cattle guards are common on rural roads","Oil field hazards are only present on private roads in Oklahoma","Oil field equipment is only a concern during active drilling",B
PA-024,duiStateLaws,PA,"What is Pennsylvania implied consent law?","Implied consent refers to consenting to vehicle searches during stops","Driving constitutes consent to chemical testing for impairment","Implied consent only applies to field sobriety tests during stops","Implied consent applies only to blood tests and not breath testing",B
RI-016,cellPhone,RI,"What are the penalties for cell phone violations in Rhode Island?","Violations result in a flat 25 dollar fine for all offenses","100 dollars first offense then 250 second then 500 third","Violations result in a flat 50 dollar fine for all offenses","First offense results in a written warning with no fine",B
RI-024,duiStateLaws,RI,"What is Rhode Island implied consent law?","Implied consent refers to consenting to vehicle searches during stops","Driving constitutes consent to chemical testing for impairment","Implied consent only applies to field sobriety tests during stops","Implied consent applies only to blood tests and not breath testing",B
SC-024,duiStateLaws,SC,"What is South Carolina implied consent law?","Implied consent refers to consenting to vehicle searches during stops","Driving constitutes consent to chemical testing for impairment","Implied consent only applies to field sobriety tests during stops","Implied consent applies only to blood tests and not breath testing",B
SD-024,duiStateLaws,SD,"What is South Dakota implied consent law?","Implied consent refers to consenting to vehicle searches during stops","Driving constitutes consent to chemical testing for impairment","Implied consent only applies to field sobriety tests during stops","Implied consent applies only to blood tests and not breath testing",B
TN-024,duiStateLaws,TN,"What is Tennessee implied consent law?","Implied consent refers to consenting to vehicle searches during stops","Driving constitutes consent to chemical testing for impairment","Implied consent only applies to field sobriety tests during stops","Implied consent applies only to blood tests and not breath testing",B
VA-024,duiStateLaws,VA,"What is Virginia implied consent law?","Implied consent refers to consenting to vehicle searches during stops","Driving constitutes consent to chemical testing for impairment","Implied consent only applies to field sobriety tests during stops","Implied consent applies only to blood tests and not breath testing",B
WA-024,duiStateLaws,WA,"What is Washington implied consent law?","Implied consent refers to consenting to vehicle searches during stops","Driving constitutes consent to chemical testing for impairment","Implied consent only applies to field sobriety tests during stops","Implied consent applies only to blood tests and not breath testing",B
WV-024,duiStateLaws,WV,"What is West Virginia implied consent law?","Implied consent refers to consenting to vehicle searches during stops","Driving constitutes consent to chemical testing for impairment","Implied consent only applies to field sobriety tests during stops","Implied consent applies only to blood tests and not breath testing",B
WI-006,gdlLicensing,WI,"How many passengers can a Wisconsin probationary driver carry?","No passenger limits apply once the probationary license is issued","1 passenger for first 9 months unless they are family members","A maximum of 2 passengers of any age may ride during period","Only immediate family members may ride for the entire period",B
WY-018,cellPhone,WY,"Are there local Wyoming areas with stricter phone laws?","No the state law is uniform throughout all of Wyoming","Yes some cities may have enacted additional restrictions","Only the city of Cheyenne has stricter cell phone laws","Only the city of Jackson has stricter cell phone laws",B
AZ-009,gdlLicensing,AZ,"Can teen drivers use cell phones while driving in Arizona?","Yes teen drivers can use cell phones at any time while driving","Yes teen drivers can use cell phones with hands-free devices only","No not for the first 6 months except for emergencies only","Teen drivers may only use phones for GPS navigation purposes",C
CT-002,gdlLicensing,CT,"How old must the supervising driver be in Connecticut?","The supervising driver must be at least 18 years of age","20 years old with at least 4 years of driving experience","The supervising driver must be at least 21 years of age","The supervising driver must be at least 25 years of age",B
DE-009,gdlLicensing,DE,"What happens if a permit holder violates driving restrictions in Delaware?","A written warning is issued with no immediate consequences","50 to 200 dollar fine and 2-month license suspension","Points are added to the record but no suspension occurs","Community service is required but no suspension occurs",B
DE-010,gdlLicensing,DE,"What happens to the sponsor if they knowingly allow GDL violations in Delaware?","Nothing happens to the sponsor for GDL violations by teen","They can be charged with a misdemeanor criminal offense","A fine is assessed against the sponsor but no criminal charge","A warning letter is sent to the sponsor but no penalties",B
FL-040,stateUnique,FL,"What is the maximum number of passengers allowed for any Florida driver?","A maximum of 5 passengers is allowed for any Florida driver","Equal to the number of seatbelts available in the vehicle","A maximum of 8 passengers is allowed for any Florida driver","No passenger limit exists for any Florida driver at all",B
KY-013,cellPhone,KY,"What is Kentucky cell phone law for drivers under 18?","Hands-free devices are required for all drivers under age 18","No personal communication device use at all while driving","Same rules as adult drivers apply to drivers under age 18","Only texting is banned while calls remain legal for teens",B
ME-017,cellPhone,ME,"What exceptions exist for Maine cell phone law?","No exceptions exist and all phone use while driving is banned","Emergency calls and hands-free use are permitted exceptions","Only phone calls are permitted under Maine cell phone law","Only GPS navigation use is permitted under Maine driving law",B
MD-016,cellPhone,MD,"What are the penalties for cell phone violations in Maryland?","Violations result in a flat 25 dollar fine for all offenses","Up to 500 dollars in fines for repeat cell phone offenses","Violations result in a flat 100 dollar fine for all offenses","First offense results in a written warning with no fine",B
MD-018,cellPhone,MD,"What exceptions exist for Maryland cell phone law?","No exceptions exist and all phone use while driving is banned","Emergency calls and hands-free use are permitted exceptions","Only GPS navigation use is permitted under Maryland law","Only phone calls are permitted under Maryland driving law",B
MA-035,stateUnique,MA,"What is Massachusetts law regarding school buses?","Drivers must stop only when traveling on the same side as bus","Stop in both directions unless on a divided highway","Drivers should slow to 20 mph but stopping is not required","Stop only when the bus driver activates hand signals at you",B
MN-016,cellPhone,MN,"What can drivers do under Minnesota hands-free law?","Nothing at all can be done with a phone while driving","Use voice commands or single touch to activate or answer","Reading text messages at red lights is permitted in Minnesota","Holding the phone for GPS navigation is permitted in Minnesota",B
NV-012,gdlLicensing,NV,"What must Nevada parents certify for their teen?","Nothing is required to be certified by Nevada parents","Completion of 50 hours of supervised driving practice","Only proof of insurance is required to be certified","Only school attendance verification is required by parents",B
NH-018,cellPhone,NH,"What exceptions exist for New Hampshire cell phone law?","No exceptions exist and all phone use while driving is banned","Emergency calls and hands-free use are permitted exceptions","Only GPS navigation use is permitted under the state law","Only phone calls are permitted under the state driving law",B
ND-037,stateUnique,ND,"What should North Dakota drivers watch for on rural roads?","Nothing special distinguishes rural North Dakota roads","Farm equipment wildlife and limited services are common","Hazards are only present during the harvest season months","Hazards are only present on designated county roads",B
OR-040,stateUnique,OR,"What should Oregon drivers know about studded tires?","Studded tires are legal to use year-round in Oregon","Only permitted from November 1 through April 1 annually","Studded tires are never permitted on Oregon roads","Studded tires are only permitted in mountain areas",B
SC-016,cellPhone,SC,"What are the penalties for texting while driving in South Carolina?","Violations result in a flat 25 dollar fine for all offenses","25 dollars for first offense and up to 100 for subsequent","Violations result in a flat 50 dollar fine for all offenses","First offense results in a written warning with no fine",B
SD-026,duiStateLaws,SD,"What program may South Dakota DUI offenders participate in?","Nothing special is required for South Dakota DUI offenders","24/7 Sobriety Program with twice-daily testing may apply","Only community service is required for DUI offenders","Only alcohol education classes are required for offenders",B
TN-011,gdlLicensing,TN,"What must Tennessee parents certify for their teen?","Nothing is required to be certified by Tennessee parents","Completion of 50 hours of supervised driving practice","Only proof of insurance is required to be certified","Only school attendance verification is required by parents",B
UT-011,gdlLicensing,UT,"What must Utah parents certify for their teen?","Nothing is required to be certified by Utah parents","Completion of 40 hours of supervised driving practice","Only proof of insurance is required to be certified","Only school attendance verification is required by parents",B
UT-012,gdlLicensing,UT,"Can Utah parents restrict their teen's driving beyond state requirements?","No only the state rules apply to teen driving restrictions","Yes by working with the Driver License Division office","Parents can only add restrictions for the first 30 days","Parents can only add curfew restrictions beyond state rules",B
VT-018,cellPhone,VT,"What exceptions exist for Vermont cell phone law?","No exceptions exist and all phone use while driving is banned","Emergency calls and hands-free use are permitted exceptions","Only GPS navigation use is permitted under the state law","Only phone calls are permitted under the state driving law",B
WA-038,stateUnique,WA,"What should Washington drivers know about studded tires?","Studded tires are legal to use year-round in Washington","Only permitted from November 1 through April 1 annually","Studded tires are never permitted on Washington roads","Studded tires are only permitted in mountain areas",B
WY-010,gdlLicensing,WY,"What happens if a Wyoming intermediate driver violates restrictions?","A written warning is issued with no impact on the license","License suspension for up to 90 days may be imposed","Points are added to the record but no suspension occurs","A fine is assessed but the license period remains unchanged",B
AK-011,gdlLicensing,AK,"What must happen for a provisional license holder to have restrictions lifted before age 18 in Alaska?","Complete an additional driving course to lift restrictions early","Hold the license for 6 months with no violations recorded","Pay a fee to the DMV to have restrictions lifted early","Pass another road test to have restrictions lifted early",B
AZ-006,gdlLicensing,AZ,"What are the nighttime driving restrictions for new Class G license holders in Arizona?","No driving is permitted between 10pm and 5am during period","No driving is permitted between 11pm and 6am during period","No driving midnight to 5am for first 6 months of license","No nighttime driving restrictions apply to Class G holders",C
AZ-035,stateUnique,AZ,"How long is an Arizona driver license valid?","An Arizona driver license is valid for 4 years only","An Arizona driver license is valid for 8 years only","Valid until age 65 then must be renewed every 5 years","An Arizona driver license is valid for 12 years only",C
CA-029,insurance,CA,"What can happen if you drive without insurance in California?","A written warning is issued for the first offense only","Fines vehicle impoundment and license suspension may occur","Points are added to the record but no suspension occurs","Nothing happens for the first offense of driving uninsured",B
FL-002,gdlLicensing,FL,"What course must you complete before getting a Florida learner's permit?","Nothing is required before getting a Florida learner permit","Traffic Law and Substance Abuse Education course required","A defensive driving course must be completed before permit","Only an online safety course is required before permit",B
FL-003,gdlLicensing,FL,"How old must the supervising driver be in Florida?","The supervising driver must be at least 18 years of age","The supervising driver must be at least 19 years of age","21 years old with at least 1 year of driving experience","The supervising driver must be at least 25 years of age",C
FL-020,duiStateLaws,FL,"What is Florida's policy for underage drinking and driving?","Same penalties as adult drivers apply to underage drivers","Zero tolerance policy with immediate license revocation","A 0.02% BAC limit applies to underage drivers in Florida","A warning is issued for the first offense of underage DUI",B
FL-030,insurance,FL,"What does PIP insurance cover in Florida?","PIP insurance covers other drivers injuries in accidents","Your own medical expenses regardless of who is at fault","PIP insurance covers vehicle damage in accidents only","PIP insurance provides theft protection for your vehicle",B
HI-014,cellPhone,HI,"What cell phone restrictions apply to Hawaii drivers under 18?","Hands-free devices are required for all drivers under 18","No cell phone use at all is permitted except for 911","Same rules as adult drivers apply to drivers under 18","Only texting is banned for Hawaii drivers under age 18",B
ID-015,cellPhone,ID,"Is one-touch activation allowed under Idaho's hands-free law?","No touching the phone is allowed while driving in Idaho","Yes single touch to activate or deactivate is permitted","One-touch is only permitted for making phone calls","One-touch is only permitted for GPS navigation use",B
IL-013,cellPhone,IL,"What is Illinois cell phone law for drivers under 19?","Hands-free devices are required for all drivers under 19","No cell phone use at all is permitted except for 911","Same rules as adult drivers apply to drivers under 19","Only texting is banned for Illinois drivers under age 19",B
KY-035,stateUnique,KY,"What is Kentucky law regarding school buses?","Drivers must stop only when traveling on the same side as bus","Stop in both directions on undivided highway roadways","Drivers should slow to 20 mph but stopping is not required","Stop only when the bus driver activates hand signals at you",B
MA-028,insurance,MA,"What type of coverage is required in Massachusetts?","Only liability coverage is required in Massachusetts","Personal injury protection plus liability coverage required","Only collision coverage is required in Massachusetts","Only comprehensive coverage is required in Massachusetts",B
MN-028,insurance,MN,"What coverage is required in Minnesota?","Only liability coverage is required in Minnesota","Personal injury protection plus liability coverage required","Only collision coverage is required in Minnesota","Only comprehensive coverage is required in Minnesota",B
NE-036,stateUnique,NE,"Are right turns on red permitted in Nebraska?","Right turns on red are never permitted in Nebraska","Yes after complete stop unless signs prohibit the turn","Right turns on red are only permitted outside of Omaha","Right turns on red are only permitted with a green arrow",B
NV-026,duiStateLaws,NV,"Can Nevada police obtain blood draws without consent?","No warrant is ever required for blood draws in Nevada","Yes if exigent circumstances exist or with a warrant","Blood draws are never permitted without driver consent","Blood draws without consent are only for felony DUI cases",B
NV-038,stateUnique,NV,"What are Nevada laws on passing on the right?","Passing on the right is never permitted in Nevada","Permitted on multi-lane roads when it is safe to do so","Passing on the right is only permitted on highways","Passing on the right is only permitted in city limits",B
NH-012,gdlLicensing,NH,"What is unique about New Hampshire adult driver licensing?","New Hampshire licensing is the same as most other states","No mandatory insurance requirement exists for adult drivers","New Hampshire has a higher age requirement than other states","New Hampshire does not require a road test for adults",B
NJ-024,duiStateLaws,NJ,"What is New Jersey implied consent law?","Implied consent refers to consenting to vehicle searches","Driving constitutes consent to breath testing if arrested","Implied consent only applies to field sobriety tests","Implied consent applies only to blood tests not breath",B
NY-028,insurance,NY,"What coverage is required in New York?","Only liability coverage is required in New York state","Personal injury protection plus liability coverage required","Only collision coverage is required in New York state","Only comprehensive coverage is required in New York",B
ND-028,insurance,ND,"What coverage is required in North Dakota?","Only liability coverage is required in North Dakota","Personal injury protection plus liability coverage required","Only collision coverage is required in North Dakota","Only comprehensive coverage is required in North Dakota",B
RI-006,gdlLicensing,RI,"How many passengers can a Rhode Island limited provisional driver carry?","No passenger limits apply once the limited license is issued","1 non-family passenger for the first 12 months of driving","A maximum of 2 passengers of any age may ride during period","Only immediate family members may ride for the entire period",B
TN-040,stateUnique,TN,"What is unique about Tennessee slow poke law?","Tennessee does not have a slow poke law on the books","Left lane is designated for passing only on interstates","Left lane is open to all traffic on Tennessee interstates","Left lane law only applies in Tennessee cities and towns",B
VA-010,gdlLicensing,VA,"What happens if a Virginia provisional driver violates restrictions?","A written warning is issued with no impact on the license","License suspension for up to 1 year may be imposed","Points are added to the record but no suspension occurs","A fine is assessed but the license period remains unchanged",B
AR-024,duiStateLaws,AR,"Can prescription drugs lead to a DWI charge in Arkansas?","No only alcohol can lead to a DWI charge in Arkansas","Yes if they impair your ability to operate a vehicle","Only illegal drugs can lead to a DWI charge in Arkansas","Only prescription drugs combined with alcohol lead to DWI",B
CA-038,stateUnique,CA,"Can you make a U-turn in a business district in California?","U-turns are never permitted in a California business district","Yes at intersections unless signs specifically prohibit them","U-turns are only permitted when a signal light is present","U-turns are only permitted in parking lots in California",B
FL-036,stateUnique,FL,"What are the penalties for commercial drivers texting in Florida?","Same penalties as regular drivers apply to commercial drivers","Up to 2750 dollar fine and possible license suspension","A written warning is issued for the first offense only","Points are added to record but no fine is assessed",B
GA-012,gdlLicensing,GA,"What document must Georgia parents sign for their teen to get a license?","An insurance waiver must be signed by Georgia parents","Certificate of Supervised Driving Experience must be signed","A school attendance form must be signed by Georgia parents","A medical clearance form must be signed by Georgia parents",B
IN-030,insurance,IN,"What happens if you drive without insurance in Indiana?","A written warning is issued for the first offense only","License suspension fines and reinstatement fees may apply","A small fine is the only penalty for driving uninsured","Community service is required but no suspension occurs",B
IA-015,cellPhone,IA,"What equipment is exempt from Iowa's teen cell phone ban?","All hands-free devices are exempt from the teen phone ban","Only permanently installed vehicle equipment is exempt","After-market Bluetooth devices are exempt from the ban","GPS devices are exempt from the teen cell phone ban",B
KS-036,stateUnique,KS,"Are right turns on red permitted in Kansas?","Right turns on red are never permitted in Kansas","Yes after complete stop unless signs prohibit the turn","Right turns on red are only permitted outside city limits","Right turns on red are only permitted with a green arrow",B
KS-040,stateUnique,KS,"What should Kansas drivers watch for in rural areas?","Nothing special distinguishes rural Kansas roads from others","Farm equipment livestock and wildlife are common on roads","Hazards are only present during the harvest season months","Hazards are only present in designated agricultural areas",B
KY-029,insurance,KY,"Must Kentucky drivers carry proof of insurance?","Proof of insurance is only required at vehicle registration","Yes at all times while operating a motor vehicle","Proof of insurance is only required for newly purchased cars","Proof of insurance is only required after accidents occur",B
LA-029,insurance,LA,"Must Louisiana drivers carry proof of insurance?","Proof of insurance is only required at vehicle registration","Yes at all times while operating a motor vehicle","Proof of insurance is only required for newly purchased cars","Proof of insurance is only required after accidents occur",B
ME-029,insurance,ME,"Must Maine drivers carry proof of insurance?","Proof of insurance is only required at vehicle registration","Yes at all times while operating a motor vehicle","Proof of insurance is only required for newly purchased cars","Proof of insurance is only required after accidents occur",B
MA-029,insurance,MA,"Must Massachusetts drivers carry proof of insurance?","Proof of insurance is only required at vehicle registration","Yes at all times while operating a motor vehicle","Proof of insurance is only required for newly purchased cars","Proof of insurance is only required after accidents occur",B
MI-009,gdlLicensing,MI,"Is driver education required in Michigan?","No driver education is completely optional in Michigan","Yes Segment 1 and Segment 2 training are both required","Only the classroom portion of driver education is required","Driver education is only required for those under age 16",B
MI-012,gdlLicensing,MI,"Can Michigan parents restrict their teen's driving privileges further?","No only the state rules apply to teen driving restrictions","Yes through the Secretary of State office filing process","Parents can only add restrictions for the first 30 days","Parents can only add curfew restrictions beyond state rules",B
MI-029,insurance,MI,"Must Michigan drivers carry proof of insurance?","Proof of insurance is only required at vehicle registration","Yes at all times while operating a motor vehicle","Proof of insurance is only required for newly purchased cars","Proof of insurance is only required after accidents occur",B
MN-029,insurance,MN,"Must Minnesota drivers carry proof of insurance?","Proof of insurance is only required at vehicle registration","Yes at all times while operating a motor vehicle","Proof of insurance is only required for newly purchased cars","Proof of insurance is only required after accidents occur",B
MS-029,insurance,MS,"Must Mississippi drivers carry proof of insurance?","Proof of insurance is only required at vehicle registration","Yes at all times while operating a motor vehicle","Proof of insurance is only required for newly purchased cars","Proof of insurance is only required after accidents occur",B
MO-029,insurance,MO,"Must Missouri drivers carry proof of insurance?","Proof of insurance is only required at vehicle registration","Yes at all times while operating a motor vehicle","Proof of insurance is only required for newly purchased cars","Proof of insurance is only required after accidents occur",B
MT-029,insurance,MT,"Must Montana drivers carry proof of insurance?","Proof of insurance is only required at vehicle registration","Yes at all times while operating a motor vehicle","Proof of insurance is only required for newly purchased cars","Proof of insurance is only required after accidents occur",B
NE-016,cellPhone,NE,"What are the penalties for cell phone violations in Nebraska?","Violations result in a flat 25 dollar fine for all offenses","First offense 200 dollars then 300 then 500 for subsequent","Violations result in a flat 100 dollar fine for all offenses","First offense results in a written warning with no fine",B
NE-029,insurance,NE,"Must Nebraska drivers carry proof of insurance?","Proof of insurance is only required at vehicle registration","Yes at all times while operating a motor vehicle","Proof of insurance is only required for newly purchased cars","Proof of insurance is only required after accidents occur",B
NE-037,stateUnique,NE,"What should Nebraska drivers watch for in agricultural areas?","Nothing special distinguishes Nebraska agricultural areas","Slow farm equipment and livestock are common on roads","Hazards are only present during the harvest season months","Hazards are only present on designated county roads only",B
NV-029,insurance,NV,"Must Nevada drivers carry proof of insurance?","Proof of insurance is only required at vehicle registration","Yes at all times while operating a motor vehicle","Proof of insurance is only required for newly purchased cars","Proof of insurance is only required after accidents occur",B
NH-036,stateUnique,NH,"Are right turns on red permitted in New Hampshire?","Right turns on red are never permitted in New Hampshire","Yes after complete stop unless signs prohibit the turn","Right turns on red are only permitted outside city limits","Right turns on red are only permitted with a green arrow",B
NJ-029,insurance,NJ,"Must New Jersey drivers carry proof of insurance?","Proof of insurance is only required at vehicle registration","Yes at all times while operating a motor vehicle","Proof of insurance is only required for newly purchased cars","Proof of insurance is only required after accidents occur",B
NM-029,insurance,NM,"Must New Mexico drivers carry proof of insurance?","Proof of insurance is only required at vehicle registration","Yes at all times while operating a motor vehicle","Proof of insurance is only required for newly purchased cars","Proof of insurance is only required after accidents occur",B
NM-036,stateUnique,NM,"Are right turns on red permitted in New Mexico?","Right turns on red are never permitted in New Mexico","Yes after complete stop unless signs prohibit the turn","Right turns on red are only permitted outside city limits","Right turns on red are only permitted with a green arrow",B
NC-029,insurance,NC,"Must North Carolina drivers carry proof of insurance?","Proof of insurance is only required at vehicle registration","Yes at all times while operating a motor vehicle","Proof of insurance is only required for newly purchased cars","Proof of insurance is only required after accidents occur",B
